Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
This has been SOLD. Thank you, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, New York, Albany, For Sale-Wanted, NA, https://albany.craigslist.org/tro/d/schenectady-this-has-been-sold-thank-you/7014750623.html,,2019-11-06,US,2019-11-21
Looking for private ground trophy deer for 2020, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Montana, Billings, For Sale-Wanted, Farm and Garden, https://billings.craigslist.org/grd/d/billings-looking-for-private-ground/7014802609.html,Want,2019-11-06,US,2019-11-21
Car, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Montana, Butte, For Sale-Wanted, Wanted, https://butte.craigslist.org/wan/d/butte-car/7015183441.html,,2019-11-06,US,2019-11-21
Aquariumfish  stuff, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Cleveland, For Sale-Wanted, General, https://cleveland.craigslist.org/for/d/cleveland-aquariumfish-stuff/7014598705.html,,2019-11-06,US,2019-11-21
I Buy iPhones & Other Apple Products, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-iphones-other-apple-products/7014820368.html,,2019-11-06,US,2019-11-21
I Pay CA$H For AppleWatches and Other Devices, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-pay-cah-for-applewatches-and/7014825648.html,,2019-11-06,US,2019-11-21
I Buy MacBooks and Other Electronics, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-macbooks-and-other/7014823226.html,,2019-11-06,US,2019-11-21
One Million Prize Contest, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Nevada, Las Vegas, For Sale-Wanted, Wanted, https://lasvegas.craigslist.org/wan/d/las-vegas-one-million-prize-contest/7015182864.html,,2019-11-06,US,2019-11-21
Beef Calves, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Minnesota, St Cloud, For Sale-Wanted, Farm and Garden, https://stcloud.craigslist.org/grd/d/raymond-beef-calves/7014581429.html,,2019-11-06,US,2019-11-21
Re Chromer WANTED***, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Maine, Maine, For Sale-Wanted, Wanted, https://maine.craigslist.org/wan/d/bangor-re-chromer-wanted/7015176365.html,Want,2019-11-06,US,2019-11-21
$$ I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7014684924.html,,2019-11-06,US,2019-11-21
Chevy blocks, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Texas, El Paso, For Sale-Wanted, Auto Parts by Owner, https://elpaso.craigslist.org/pts/d/fabens-chevy-blocks/7015115240.html,,2019-11-06,US,2019-11-21
I have 80 canvas paintings for 1000000, Nov 06, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Houston, For Sale-Wanted, Art by Owner, https://houston.craigslist.org/art/d/houston-have-80-canvas-paintings-for/7015085456.html,,2019-11-06,US,2019-11-21
** GOING OUT OF BUSINESS / STORE CLOSING ** MATTRESS STORE SAVE$$$$$, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Vermont, Vermont, For Sale-Wanted, Furniture, https://vermont.craigslist.org/fud/d/saint-albans-going-out-of-business/7014140167.html,,2019-11-05,US,2019-11-21
****Metal wanted****, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7013932376.html,Want,2019-11-05,US,2019-11-21
Trains trains trains, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, Toys And Games, https://pittsburgh.craigslist.org/tag/d/butler-trains-trains-trains/7013919322.html,,2019-11-05,US,2019-11-21
SELLING A BRAND NEW OR USED IPHONE, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-selling-brand-new-or-used/7014168135.html,,2019-11-05,US,2019-11-21
10 KT GOLD $20.00 PER GRAMS, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/nat/wan/d/norcross-10-kt-gold-2000-per-grams/7013852001.html,,2019-11-05,US,2019-11-21
GOLD BUYERS, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/nat/wan/d/norcross-gold-buyers/7013851707.html,,2019-11-05,US,2019-11-21
89  CORVETTE PARTS, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Tallahassee, For Sale-Wanted, Auto Parts by Owner, https://tallahassee.craigslist.org/pts/d/greensboro-89-corvette-parts/7014469039.html,,2019-11-05,US,2019-11-21
landscape work trucks, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Bend, For Sale-Wanted, Cars And Trucks, https://bend.craigslist.org/cto/d/bend-landscape-work-trucks/7014513883.html,,2019-11-05,US,2019-11-21
1983 Toyota pickup, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Eugene, For Sale-Wanted, Cars And Trucks, https://eugene.craigslist.org/cto/d/bandon-1983-toyota-pickup/7014517373.html,,2019-11-05,US,2019-11-21
WANTED MOBILE HOME LOT !, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Montana, Bozeman, For Sale-Wanted, Wanted, https://bozeman.craigslist.org/wan/d/belgrade-wanted-mobile-home-lot/6994214558.html,Want,2019-11-05,US,2019-11-21
I Buy MacBooks and Other Electronics, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-macbooks-and-other/7014291079.html,,2019-11-05,US,2019-11-21
NEON SRT4 ACR $1 MILLION, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Phoenix, For Sale-Wanted, Cars And by Dealer, https://phoenix.craigslist.org/nph/ctd/d/phoenix-neon-srt4-acr-1-million/7014246937.html,,2019-11-05,US,2019-11-21
Les&#39; Pawn going out of Business, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Tennessee, Chattanooga, For Sale-Wanted, General, https://chattanooga.craigslist.org/fod/d/chattanooga-les-pawn-going-out-of/7014130582.html,,2019-11-05,US,2019-11-21
Cinderblocks, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Iowa, Mason City, For Sale-Wanted, Materials, https://masoncity.craigslist.org/mat/d/clear-lake-cinderblocks/7014514190.html,,2019-11-05,US,2019-11-21
105 ft Broward  MEGA Yacht, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Maryland, Annapolis, For Sale-Wanted, Boat Parts, https://annapolis.craigslist.org/boa/d/north-miami-beach-105-ft-broward-mega/6994343593.html,,2019-11-05,US,2019-11-21
Walkers four wheel with seat & two wheel standard se store for pricing, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-walkers-four-wheel-with-seat-two/7014212979.html,,2019-11-05,US,2019-11-21
Medical/ handicap equipment used, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-medical-handicap-equipment-used/7014209791.html,,2019-11-05,US,2019-11-21
$$ I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7013971454.html,,2019-11-05,US,2019-11-21
Tenis shoes boots soccer shoes different sizes, Nov 05, &excats=134-40&min_price=1000000&max_price=2000000, Texas, El Paso, For Sale-Wanted, Baby Kids by Owner, https://elpaso.craigslist.org/bab/d/el-paso-tenis-shoes-boots-soccer-shoes/7014120876.html,,2019-11-05,US,2019-11-21
2008 taurus, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Milwaukee, For Sale-Wanted, Auto Parts by Owner, https://milwaukee.craigslist.org/pts/d/richfield-2008-taurus/7013771707.html,,2019-11-04,US,2019-11-21
2004 Hyundai elantra, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Louisville, For Sale-Wanted, Auto Parts by Owner, https://louisville.craigslist.org/pts/d/russell-springs-2004-hyundai-elantra/7013301578.html,,2019-11-04,US,2019-11-21
2009 BMW M3 E93 / Convertible/ BORLA Exhaust / RED / LOADED, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Cars And by Dealer, https://philadelphia.craigslist.org/ctd/d/feasterville-trevose-2009-bmw-m3-e93/7013286374.html,,2019-11-04,US,2019-11-21
Variety of Corelle. Nice stuff., Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, General, https://philadelphia.craigslist.org/for/d/lafayette-hill-variety-of-corelle-nice/6994168562.html,,2019-11-04,US,2019-11-21
****Metal wanted****, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7013188182.html,Want,2019-11-04,US,2019-11-21
PROPERTY FOR SALE OR LEASE, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, General, https://pittsburgh.craigslist.org/for/d/grafton-property-for-sale-or-lease/6995102366.html,,2019-11-04,US,2019-11-21
Vintage honda motors, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, South Carolina, Columbia, For Sale-Wanted, Motorcycle Parts, https://columbia.craigslist.org/mpo/d/hartsville-vintage-honda-motors/7013221722.html,,2019-11-04,US,2019-11-21
735 /- Acre Kansas Farm for Sale  Greenwood County, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grd/d/fall-river-acre-kansas-farm-for-sale/7013641784.html,,2019-11-04,US,2019-11-21
Lots of Wooden Rubber Stamps to choose from $1 to $2 each, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, Art by Owner, https://springfield.craigslist.org/art/d/nixa-lots-of-wooden-rubber-stamps-to/7013724324.html,,2019-11-04,US,2019-11-21
Purchase a Business, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/saint-louis-purchase-business/7013432520.html,,2019-11-04,US,2019-11-21
Insulation, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, New York, Albany, For Sale-Wanted, Wanted, https://albany.craigslist.org/wan/d/albany-insulation/7013149862.html,,2019-11-04,US,2019-11-21
Landscape equipment, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, Farm and Garden, https://longisland.craigslist.org/grd/d/central-islip-landscape-equipment/7000709839.html,,2019-11-04,US,2019-11-21
Morgan & Trade Dollars for sale, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, Collectibles, https://longisland.craigslist.org/clt/d/plainview-morgan-trade-dollars-for-sale/7013166630.html,,2019-11-04,US,2019-11-21
I Buy AppleWatches and Other Electronics, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-applewatches-and-other/7013630644.html,,2019-11-04,US,2019-11-21
I PAY CASH FOR DIABETIC TEST STRIPS, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Tennessee, Chattanooga, For Sale-Wanted, Wanted, https://chattanooga.craigslist.org/wad/d/chattanooga-pay-cash-for-diabetic-test/7013564992.html,,2019-11-04,US,2019-11-21
LS engines and related parts, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Tennessee, Chattanooga, For Sale-Wanted, Auto Parts by Owner, https://chattanooga.craigslist.org/pts/d/cleveland-ls-engines-and-related-parts/7013171695.html,,2019-11-04,US,2019-11-21
PINBALL ARCADE - VIDEO GAMES - TOYS - CARDS - COLLECTIBLES 80s & 90s, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Michigan, Kalamazoo, For Sale-Wanted, Wanted, https://kalamazoo.craigslist.org/wad/d/lake-odessa-pinball-arcade-video-games/7013242110.html,,2019-11-04,US,2019-11-21
ARCADE PINBALL - VIDEO GAMES - TOYS - CARDS - COLLECTIBLES  MORE $$$, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Michigan, Lansing, For Sale-Wanted, Wanted, https://lansing.craigslist.org/wad/d/lake-odessa-arcade-pinball-video-games/7013228445.html,,2019-11-04,US,2019-11-21
Need-ful Things this was back in, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Richmond, For Sale-Wanted, General, https://richmond.craigslist.org/for/d/henrico-need-ful-things-this-was-back-in/7013597763.html,Want,2019-11-04,US,2019-11-21
Million Dollar Idea!! Looking for business-minded professional..., Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/austin-million-dollar-idea-looking-for/7001437137.html,Want,2019-11-04,US,2019-11-21
$$ I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7013338802.html,,2019-11-04,US,2019-11-21
** I BUY $$ NEW or USED $$ iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Nov 04, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7013178771.html,,2019-11-04,US,2019-11-21
we buy any house, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Wanted, https://charlotte.craigslist.org/wan/d/sumter-we-buy-any-house/7012996794.html,,2019-11-03,US,2019-11-21
FAST CASH TODAY for Your CoMiCs, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Fort Wayne, For Sale-Wanted, Wanted, https://fortwayne.craigslist.org/wan/d/sturgis-fast-cash-today-for-your-comics/7012978190.html,,2019-11-03,US,2019-11-21
Water softener, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Erie, For Sale-Wanted, Household, https://erie.craigslist.org/hsh/d/erie-water-softener/7000404467.html,,2019-11-03,US,2019-11-21
****Metal wanted****, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7012675032.html,Want,2019-11-03,US,2019-11-21
****Metal wanted****, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7012613305.html,Want,2019-11-03,US,2019-11-21
Wtb, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Tallahassee, For Sale-Wanted, Wanted, https://tallahassee.craigslist.org/wan/d/tallahassee-wtb/7012748078.html,,2019-11-03,US,2019-11-21
Logging, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Wanted, https://joplin.craigslist.org/wan/d/la-russell-logging/7005793709.html,,2019-11-03,US,2019-11-21
Logging, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Wanted, https://joplin.craigslist.org/wan/d/la-russell-logging/7005792516.html,,2019-11-03,US,2019-11-21
Logging, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Wanted, https://joplin.craigslist.org/wan/d/la-russell-logging/7005793365.html,,2019-11-03,US,2019-11-21
Wedding decor! Handmade, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, Art by Owner, https://kansascity.craigslist.org/art/d/kansas-city-wedding-decor-handmade/7012715400.html,,2019-11-03,US,2019-11-21
Kitchen items - everything must go!, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, Household, https://kansascity.craigslist.org/hsh/d/kansas-city-kitchen-items-everything/7012715303.html,,2019-11-03,US,2019-11-21
Hundreds of Pez Candy Dispensers, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, Toys And Games, https://springfield.craigslist.org/tag/d/nixa-hundreds-of-pez-candy-dispensers/7012740027.html,,2019-11-03,US,2019-11-21
Lots of Russian Matryoshka Nesting Dolls Hand Paint Gift, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, Collectibles, https://springfield.craigslist.org/clt/d/nixa-lots-of-russian-matryoshka-nesting/7012705221.html,,2019-11-03,US,2019-11-21
Looking around for a small motorhome, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Eugene, For Sale-Wanted, RVs, https://eugene.craigslist.org/rvs/d/eugene-looking-around-for-small/7003127099.html,Want,2019-11-03,US,2019-11-21
Looking around for a small motorhome, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Oregon Coast, For Sale-Wanted, RVs, https://oregoncoast.craigslist.org/rvs/d/newport-looking-around-for-small/7007908406.html,Want,2019-11-03,US,2019-11-21
Carvers Toy Box, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, New York, Binghamton, For Sale-Wanted, Furniture, https://binghamton.craigslist.org/fuo/d/guilford-carvers-toy-box/7012682408.html,,2019-11-03,US,2019-11-21
Carvers Toy Box, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, New York, Binghamton, For Sale-Wanted, Collectibles, https://binghamton.craigslist.org/clt/d/oxford-carvers-toy-box/7012668944.html,,2019-11-03,US,2019-11-21
Skis Boots Poles and Bindings, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, New York, Glens Falls, For Sale-Wanted, Sporting Goods, https://glensfalls.craigslist.org/spo/d/burnt-hills-skis-boots-poles-and/7013034651.html,,2019-11-03,US,2019-11-21
Various Tools - SEE FULL LIST, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, New York, Syracuse, For Sale-Wanted, Tools, https://syracuse.craigslist.org/tls/d/syracuse-various-tools-see-full-list/7012875831.html,,2019-11-03,US,2019-11-21
I Pay CA$H for MacBooks/AppleWatches, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-pay-cah-for-macbooks/7012953821.html,,2019-11-03,US,2019-11-21
Johnson mercury  evinrude crystler, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Boat Parts, https://tulsa.craigslist.org/bpo/d/okay-johnson-mercury-evinrude-crystler/7012608120.html,,2019-11-03,US,2019-11-21
Propane dryer/electric washer, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Maine, Maine, For Sale-Wanted, Appliance by Owner, https://maine.craigslist.org/app/d/bowdoin-propane-dryer-electric-washer/7012970734.html,,2019-11-03,US,2019-11-21
** I BUY $$ NEW or USED $$ iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Nov 03, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7012607749.html,,2019-11-03,US,2019-11-21
**PREMIUM TALL Camo Parka, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Green Bay, For Sale-Wanted, Sporting Goods, https://greenbay.craigslist.org/spo/d/little-chute-premium-tall-camo-parka/7012137077.html,,2019-11-02,US,2019-11-21
looking for older vw busesbeetles, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Madison, For Sale-Wanted, Wanted, https://madison.craigslist.org/wan/d/looking-for-older-vw-busesbeetles/6994723088.html,Want,2019-11-02,US,2019-11-21
Beautiful Summerfield Home, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Greensboro, For Sale-Wanted, Wanted, https://greensboro.craigslist.org/wad/d/summerfield-beautiful-summerfield-home/7012014988.html,,2019-11-02,US,2019-11-21
box truck, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Vermont, Vermont, For Sale-Wanted, Cars And Trucks, https://vermont.craigslist.org/cto/d/north-clarendon-box-truck/7012093202.html,,2019-11-02,US,2019-11-21
****Metal wanted****, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7011959920.html,Want,2019-11-02,US,2019-11-21
want pony saddle, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, California, Gold Country, For Sale-Wanted, Farm and Garden, https://goldcountry.craigslist.org/grd/d/cedar-ridge-want-pony-saddle/7012538386.html,Want,2019-11-02,US,2019-11-21
Multi family Moving sale, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Lakeland, For Sale-Wanted, Household, https://lakeland.craigslist.org/hsh/d/fort-meade-multi-family-moving-sale/7011990915.html,,2019-11-02,US,2019-11-21
5 bedroom house for sale, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, General, https://longisland.craigslist.org/for/d/great-neck-5-bedroom-house-for-sale/7012428659.html,,2019-11-02,US,2019-11-21
Huge Football Card Collection over 50k cards, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Nebraska, Lincoln, For Sale-Wanted, Collectibles, https://lincoln.craigslist.org/clt/d/firth-huge-football-card-collection/7012115771.html,,2019-11-02,US,2019-11-21
SCHWINN TANDEM, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, General, https://wichita.craigslist.org/for/d/wichita-schwinn-tandem/7012233137.html,,2019-11-02,US,2019-11-21
Wanted By Private Collector - Vinyl Record Albums, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wan/d/phoenix-wanted-by-private-collector/7012496558.html,Want,2019-11-02,US,2019-11-21
Contractors specialcabinets and countertops, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, South Jersey, For Sale-Wanted, Materials, https://southjersey.craigslist.org/mad/d/wilmington-contractors-specialcabinets/7011948388.html,,2019-11-02,US,2019-11-21
** I BUY $$ NEW or USED $$ iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Nov 02, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7011985896.html,,2019-11-02,US,2019-11-21
Johnny Carson Photo, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Wausau, For Sale-Wanted, Collectibles, https://wausau.craigslist.org/clt/d/schofield-johnny-carson-photo/7011856571.html,,2019-11-01,US,2019-11-21
Books, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Wausau, For Sale-Wanted, Books, https://wausau.craigslist.org/bks/d/schofield-books/7011854349.html,,2019-11-01,US,2019-11-21
Gas/Oil Cans, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Wausau, For Sale-Wanted, Antique By Owner, https://wausau.craigslist.org/atq/d/schofield-gas-oil-cans/7011854268.html,,2019-11-01,US,2019-11-21
****Metal wanted****, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7011278927.html,Want,2019-11-01,US,2019-11-21
WE PAY CASH FOR BRAND NEW AND USED SMARTPHONES !!!!!!, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-pay-cash-for-brand-new/7011658001.html,,2019-11-01,US,2019-11-21
Hunters Creek Yard Sale, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Orlando, For Sale-Wanted, Clothes, https://orlando.craigslist.org/clo/d/orlando-hunters-creek-yard-sale/7011882985.html,,2019-11-01,US,2019-11-21
Stealing in cars, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, Antique By Owner, https://kansascity.craigslist.org/atq/d/raymore-stealing-in-cars/7004459090.html,,2019-11-01,US,2019-11-21
2006 to 2010 sonata wanted, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, New York, Buffalo, For Sale-Wanted, Auto Parts by Owner, https://buffalo.craigslist.org/pts/d/buffalo-2006-to-2010-sonata-wanted/7011257146.html,Want,2019-11-01,US,2019-11-21
I Buy iPhones & ELECTRONICS, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-iphones-electronics/7011672326.html,,2019-11-01,US,2019-11-21
I Buy Apple Watches and other electronics, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-apple-watches-and-other/7011674120.html,,2019-11-01,US,2019-11-21
Gold Silver & diamond Buyer, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Arkansas, Little Rock, For Sale-Wanted, Jewelry, https://littlerock.craigslist.org/jwl/d/gassville-gold-silver-diamond-buyer/7011407255.html,,2019-11-01,US,2019-11-21
** I BUY $$ NEW or USED $$ iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7011301370.html,,2019-11-01,US,2019-11-21
Cell phones, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Texas, College Station, For Sale-Wanted, Cell Phones, https://collegestation.craigslist.org/mob/d/college-station-cell-phones/7011629075.html,,2019-11-01,US,2019-11-21
Winter Boat Clearance, Nov 01, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Houston, For Sale-Wanted, Boat Parts by Dealer, https://houston.craigslist.org/bod/d/seabrook-winter-boat-clearance/7011460815.html,,2019-11-01,US,2019-11-21
