Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Many Items, Nov 12, &excats=134-40&min_price=5000001, Alabama, Mobile, For Sale-Wanted, General, https://mobile.craigslist.org/for/d/semmes-many-items/7018998801.html,,2019-11-12,US,2019-11-21
Jags/Auburn basketball tickets wanted, Nov 12, &excats=134-40&min_price=5000001, Alabama, Mobile, For Sale-Wanted, Wanted, https://mobile.craigslist.org/wan/d/mobile-jags-auburn-basketball-tickets/7016419689.html,Want,2019-11-12,US,2019-11-21
Shipping Container / Cargo Container / Connex Container /, Nov 12, &excats=134-40&min_price=5000001, Washington, Bellingham, For Sale-Wanted, General, https://bellingham.craigslist.org/fod/d/shipping-container-cargo-container/7018669369.html,,2019-11-12,US,2019-11-21
Shipping Container / Cargo Container / Connex Container /, Nov 12, &excats=134-40&min_price=5000001, Washington, Wenatchee, For Sale-Wanted, General, https://wenatchee.craigslist.org/fod/d/shipping-container-cargo-container/7018680490.html,,2019-11-12,US,2019-11-21
Shipping Container / Cargo Container / Connex Container /, Nov 12, &excats=134-40&min_price=5000001, Washington, Yakima, For Sale-Wanted, General, https://yakima.craigslist.org/fod/d/shipping-container-cargo-container/7018682953.html,,2019-11-12,US,2019-11-21
Structural steel, Nov 12, &excats=134-40&min_price=5000001, Michigan, Port Huron, For Sale-Wanted, Materials, https://porthuron.craigslist.org/mat/d/clawson-structural-steel/7018613349.html,,2019-11-12,US,2019-11-21
Portable Cattle Working Equipment, Nov 12, &excats=134-40&min_price=5000001, Nebraska, Grand Island, For Sale-Wanted, Farm and Garden, https://grandisland.craigslist.org/grd/d/bloomfield-portable-cattle-working/7018791564.html,,2019-11-12,US,2019-11-21
Cows/calves and heifers, Nov 12, &excats=134-40&min_price=5000001, Nebraska, Grand Island, For Sale-Wanted, Farm and Garden, https://grandisland.craigslist.org/grd/d/geneva-cows-calves-and-heifers/7018460941.html,,2019-11-12,US,2019-11-21
Livestock, Nov 12, &excats=134-40&min_price=5000001, Nebraska, North Platte, For Sale-Wanted, Farm and Garden, https://northplatte.craigslist.org/grd/d/geneva-livestock/7019028506.html,,2019-11-12,US,2019-11-21
Wanted vintage old toys GI Joe Star Wars redline Hot Wheels Wheel toys, Nov 11, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Toys And Games, https://phoenix.craigslist.org/cph/tad/d/phoenix-wanted-vintage-old-toys-gi-joe/7018150381.html,Want,2019-11-11,US,2019-11-21
WANTED old military war helmets German Japanese WWI WWII WW2 helmet gi, Nov 11, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Sporting Goods, https://phoenix.craigslist.org/evl/sgd/d/paradise-valley-wanted-old-military-war/7018148431.html,Want,2019-11-11,US,2019-11-21
buying military bayonets helmets knives ww2 wwii nazi Japanese swords, Nov 11, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Furniture, https://phoenix.craigslist.org/evl/fud/d/paradise-valley-buying-military/7018144878.html,,2019-11-11,US,2019-11-21
buying military bayonets helmets knives ww2 wwii nazi Japanese swords, Nov 11, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Tools, https://phoenix.craigslist.org/evl/tld/d/paradise-valley-buying-military/7018141813.html,,2019-11-11,US,2019-11-21
buying military bayonets helmets knives WW2 WWII nazi Japanese swords, Nov 11, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/evl/wad/d/paradise-valley-buying-military/7018136168.html,,2019-11-11,US,2019-11-21
buying military bayonets helmets knives ww2 wwii nazi Japanese swords, Nov 11, &excats=134-40&min_price=5000001, Arizona, Tucson, For Sale-Wanted, Wanted, https://tucson.craigslist.org/wad/d/paradise-valley-buying-military/7018138751.html,,2019-11-11,US,2019-11-21
Multiple faucets for sale, Nov 11, &excats=134-40&min_price=5000001, Arizona, Tucson, For Sale-Wanted, General, https://tucson.craigslist.org/for/d/tucson-multiple-faucets-for-sale/7012854511.html,,2019-11-11,US,2019-11-21
Stoplight, Nov 11, &excats=134-40&min_price=5000001, Wisconsin, Green Bay, For Sale-Wanted, General, https://greenbay.craigslist.org/for/d/green-bay-stoplight/7018162908.html,,2019-11-11,US,2019-11-21
1965-68 La Crosse Octoberfest Official Programs, Nov 11, &excats=134-40&min_price=5000001, Wisconsin, La Crosse, For Sale-Wanted, Collectibles, https://lacrosse.craigslist.org/clt/d/holmen-la-crosse-octoberfest-official/7018373235.html,,2019-11-11,US,2019-11-21
2016 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; LTZ w/1LZ, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2016-chevrolet-silverado-wd-crew/7018333043.html,,2019-11-11,US,2019-11-21
2014 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; High Country, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2014-chevrolet-silverado-wd-crew/7018332811.html,,2019-11-11,US,2019-11-21
2014 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; LTZ w/1LZ, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2014-chevrolet-silverado-wd-crew/7018332643.html,,2019-11-11,US,2019-11-21
2017 Ram 1500 Night 4x2 Regular Cab 6&#39;4&quot; Box, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2017-ram-1500-night-4x2-regular/7018332465.html,,2019-11-11,US,2019-11-21
2015 Ram 1500 4WD Crew Cab 140.5&quot; Laramie, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2015-ram-wd-crew-cab-1405-laramie/7018332234.html,,2019-11-11,US,2019-11-21
2014 Ram 1500 4WD Quad Cab 140.5&quot; Lone Star, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2014-ram-wd-quad-cab-1405-lone/7018332036.html,,2019-11-11,US,2019-11-21
2013 Ram 1500 4WD Quad Cab 140.5&quot; Laramie, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2013-ram-wd-quad-cab-1405-laramie/7018331849.html,,2019-11-11,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; Lariat, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7018331643.html,,2019-11-11,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; Lariat, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7018331436.html,,2019-11-11,US,2019-11-21
2015 Ram 1500 4WD Quad Cab 140.5&quot; Sport, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2015-ram-wd-quad-cab-1405-sport/7018331246.html,,2019-11-11,US,2019-11-21
2017 Ram 1500 Night 4x4 Crew Cab 5&#39;7&quot; Box, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2017-ram-1500-night-4x4-crew-cab/7018331039.html,,2019-11-11,US,2019-11-21
2006 Toyota Tacoma Access 128&quot; V6 Auto 4WD, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2006-toyota-tacoma-access-128-v6/7018330855.html,,2019-11-11,US,2019-11-21
2011 Chevrolet Silverado 2500HD 2WD Crew Cab 167.7&quot; Work Truck, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2011-chevrolet-silverado-2500hd/7018330634.html,,2019-11-11,US,2019-11-21
2011 Ram Dakota 4WD Ext Cab Bighorn/Lonestar, Nov 11, &excats=134-40&min_price=5000001, Colorado, Boulder, For Sale-Wanted, Cars And by Dealer, https://boulder.craigslist.org/ctd/d/denver-2011-ram-dakota-4wd-ext-cab/7018330432.html,,2019-11-11,US,2019-11-21
Wanted Suzuki GT750, Nov 11, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Wanted, https://denver.craigslist.org/wan/d/littleton-wanted-suzuki-gt750/7018332906.html,Want,2019-11-11,US,2019-11-21
IPHONES/SAMSUNG PHONES/WATCHES/MACBOOK PROS WANTED!!!, Nov 11, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cell Phones, https://denver.craigslist.org/mob/d/aurora-iphones-samsung-phones-watches/7017937949.html,Want,2019-11-11,US,2019-11-21
2016 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; LTZ w/1LZ, Nov 11, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://cosprings.craigslist.org/ctd/d/denver-2016-chevrolet-silverado-wd-crew/7018339951.html,,2019-11-11,US,2019-11-21
PROJECT CAR WANTED!!!, Nov 11, &excats=134-40&min_price=5000001, Illinois, Peoria, For Sale-Wanted, Wanted, https://peoria.craigslist.org/wan/d/peoria-project-car-wanted/7018228849.html,Want,2019-11-11,US,2019-11-21
1990-2005 Miata oem and performance parts, Nov 11, &excats=134-40&min_price=5000001, North Carolina, Charlotte, For Sale-Wanted, Auto Parts by Owner, https://charlotte.craigslist.org/pts/d/dearing-miata-oem-and-performance-parts/6999400418.html,,2019-11-11,US,2019-11-21
Kitchen items(negotiable), Nov 11, &excats=134-40&min_price=5000001, North Carolina, Charlotte, For Sale-Wanted, Household, https://charlotte.craigslist.org/hsh/d/charlotte-kitchen-itemsnegotiable/7018003017.html,,2019-11-11,US,2019-11-21
Busch beer hanging light, Nov 11, &excats=134-40&min_price=5000001, Ohio, Cincinnati, For Sale-Wanted, General, https://cincinnati.craigslist.org/for/d/cincinnati-busch-beer-hanging-light/7003437208.html,,2019-11-11,US,2019-11-21
4 sabres most games, Nov 11, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, Antique By Owner, https://buffalo.craigslist.org/atq/d/buffalo-4-sabres-most-games/7000408745.html,,2019-11-11,US,2019-11-21
Hydroponic grow equipment. Fans CFL lights reflectors  inline fans led light, Nov 11, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, Farm and Garden, https://buffalo.craigslist.org/grd/d/lockport-hydroponic-grow-equipment-fans/7016512454.html,,2019-11-11,US,2019-11-21
Hydroponic grow equipment. Fans CFL lights reflectors  inline fans led light, Nov 11, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, Farm and Garden, https://buffalo.craigslist.org/grd/d/lockport-hydroponic-grow-equipment-fans/7016512525.html,,2019-11-11,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 11, &excats=134-40&min_price=5000001, New York, Oneonta, For Sale-Wanted, Auto Parts by Dealer, https://oneonta.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7018335004.html,,2019-11-11,US,2019-11-21
15   800-900 pound Holstein steers, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grd/d/strawberry-point-pound-holstein-steers/7018360636.html,,2019-11-11,US,2019-11-21
11 Gleaner grain tables 2003 - 2015 various models, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-11-gleaner-grain-tables-various/7018114944.html,,2019-11-11,US,2019-11-21
20 older Gleaner grain tables various models, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-20-older-gleaner-grain-tables/7018111578.html,,2019-11-11,US,2019-11-21
26 older Massey Ferguson grain tables various models, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-26-older-massey-ferguson-grain/7018107968.html,,2019-11-11,US,2019-11-21
19 Massey Ferguson 3000-6 8 12 cornheads, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-19-massey-ferguson-cornheads/7018094899.html,,2019-11-11,US,2019-11-21
15 Gleaner 3000-6 & 3000-8 / 2003 - 2014 cornheads, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-15-gleaner-cornheads/7018094039.html,,2019-11-11,US,2019-11-21
35 older Massey Ferguson corn heads various models, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-35-older-massey-ferguson-corn/7018082904.html,,2019-11-11,US,2019-11-21
23 older Gleaner cornheads various models, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-23-older-gleaner-cornheads/7018081965.html,,2019-11-11,US,2019-11-21
03-05 Dodge Ram 1500 PARTS, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Auto Parts by Owner, https://desmoines.craigslist.org/pts/d/conesville-dodge-ram-1500-parts/7004881077.html,,2019-11-11,US,2019-11-21
Women&#39;s Coats/Men&#39;s Levi Vest, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Clothes, https://desmoines.craigslist.org/clo/d/des-moines-womens-coats-mens-levi-vest/7010157242.html,,2019-11-11,US,2019-11-21
Women&#39;s Dress Clothes, Nov 11, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Clothes, https://desmoines.craigslist.org/clo/d/des-moines-womens-dress-clothes/7010165684.html,,2019-11-11,US,2019-11-21
Bike parts, Nov 11, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Bike Parts, https://philadelphia.craigslist.org/bop/d/brookhaven-bike-parts/7018153717.html,,2019-11-11,US,2019-11-21
DISNEY PIXAR CARS LOT, Nov 11, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Baby Kids by Owner, https://pittsburgh.craigslist.org/bab/d/irwin-disney-pixar-cars-lot/7017999360.html,,2019-11-11,US,2019-11-21
Buying All Vintage Baseball/Football/Basketball Cards! Cash Today!!, Nov 11, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Collectibles, https://pittsburgh.craigslist.org/clt/d/buying-all-vintage-baseball-football/6997921329.html,,2019-11-11,US,2019-11-21
SCUBA / UW Scooters...Valves..Regs..MORE..TRADES, Nov 11, &excats=134-40&min_price=5000001, Maine, Maine, For Sale-Wanted, Sporting Goods, https://maine.craigslist.org/spo/d/boothbay-harbor-scuba-uw/7001529213.html,,2019-11-11,US,2019-11-21
BRAND NEW MATTRESS&#39;S BOX SPRINGS BED RAILS, Nov 11, &excats=134-40&min_price=5000001, Missouri, Joplin, For Sale-Wanted, Household, https://joplin.craigslist.org/hsh/d/carthage-brand-new-mattresss-box/7017894434.html,,2019-11-11,US,2019-11-21
18 Massey Ferguson grain tables various models 2003-2009, Nov 11, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-18-massey-ferguson-grain-tables/7018081089.html,,2019-11-11,US,2019-11-21
*so much more than tools! Take a look and see!*, Nov 11, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Tools, https://springfield.craigslist.org/tls/d/springfield-so-much-more-than-tools/7013578416.html,,2019-11-11,US,2019-11-21
1970s Lot Of 8 Jim Beam  Wild Turkey Decanters, Nov 11, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Collectibles, https://springfield.craigslist.org/clt/d/bolivar-1970s-lot-of-8-jim-beam-wild/7006477073.html,,2019-11-11,US,2019-11-21
Pokemon  Digimon games and figures Lego minifigures also, Nov 11, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Toys And Games, https://springfield.craigslist.org/tag/d/springfield-pokemon-digimon-games-and/7006197366.html,,2019-11-11,US,2019-11-21
Just in over 400 game boy advance games to see, Nov 11, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Video Gaming, https://springfield.craigslist.org/vgm/d/springfield-just-in-over-400-game-boy/7006170902.html,,2019-11-11,US,2019-11-21
antique  primitivesignsmore, Nov 11, &excats=134-40&min_price=5000001, Missouri, St Louis, For Sale-Wanted, Antique By Owner, https://stlouis.craigslist.org/atq/d/macon-antique-primitivesignsmore/6997957505.html,,2019-11-11,US,2019-11-21
ISO3 POINTSPRAY BLASTERFOR BRUSH (FAN TYPE), Nov 11, &excats=134-40&min_price=5000001, Oklahoma, Oklahoma City, For Sale-Wanted, Farm and Garden, https://oklahomacity.craigslist.org/grd/d/iso3-pointspray-blasterfor-brush-fan/7018273886.html,,2019-11-11,US,2019-11-21
Tcl roku smart TV 32inch, Nov 11, &excats=134-40&min_price=5000001, Indiana, Bloomington, For Sale-Wanted, Electronics, https://bloomington.craigslist.org/ele/d/bedford-tcl-roku-smart-tv-32inch/7017728167.html,,2019-11-11,US,2019-11-21
Games Puzzles Etc, Nov 11, &excats=134-40&min_price=5000001, Indiana, Indianapolis, For Sale-Wanted, Toys And Games, https://indianapolis.craigslist.org/tag/d/indianapolis-games-puzzles-etc/7008263853.html,,2019-11-11,US,2019-11-21
2005 Glastron Power Boat, Nov 11, &excats=134-40&min_price=5000001, Florida, Jacksonville, For Sale-Wanted, Boat Parts, https://jacksonville.craigslist.org/boa/d/fernandina-beach-2005-glastron-power/7018334928.html,,2019-11-11,US,2019-11-21
Gold Buyers Diamond Buyers Rolex Buyers Jewelry Buyers Cash ., Nov 11, &excats=134-40&min_price=5000001, Florida, Lakeland, For Sale-Wanted, Jewelry, https://lakeland.craigslist.org/jwl/d/lakeland-gold-buyers-diamond-buyers/7017799565.html,,2019-11-11,US,2019-11-21
PARTING 02 CAMARO SS, Nov 11, &excats=134-40&min_price=5000001, Florida, Lakeland, For Sale-Wanted, Auto Parts by Owner, https://lakeland.craigslist.org/pts/d/tarpon-springs-parting-02-camaro-ss/6999254632.html,,2019-11-11,US,2019-11-21
2018 slingshot polaris ls, Nov 11, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Motorcycle Parts, https://orlando.craigslist.org/mpo/d/kissimmee-2018-slingshot-polaris-ls/7012630553.html,,2019-11-11,US,2019-11-21
????Iphone wanted????cash????????, Nov 11, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Wanted, https://orlando.craigslist.org/wad/d/dearing-iphone-wantedcash/7017775738.html,Want,2019-11-11,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Nov 11, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7017982592.html,,2019-11-11,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Nov 11, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7017787367.html,,2019-11-11,US,2019-11-21
Dorper Twins, Nov 11, &excats=134-40&min_price=5000001, Texas, Brownsville, For Sale-Wanted, Farm and Garden, https://brownsville.craigslist.org/grd/d/weslaco-dorper-twins/7018214688.html,,2019-11-11,US,2019-11-21
carpas mesas sillas jumping ballons party rentals, Nov 11, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-carpas-mesas-sillas-jumping/7018235309.html,,2019-11-11,US,2019-11-21
carpas mesas sillas jumping ballons party rentals, Nov 11, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-carpas-mesas-sillas-jumping/6999666702.html,,2019-11-11,US,2019-11-21
2002 /- Silverado 2500 - 3500, Nov 11, &excats=134-40&min_price=5000001, Texas, Houston, For Sale-Wanted, Wanted, https://houston.craigslist.org/wan/d/dickinson-silverado/7018350170.html,,2019-11-11,US,2019-11-21
historic local porcelain sign, Nov 11, &excats=134-40&min_price=5000001, Texas, Houston, For Sale-Wanted, Antique By Owner, https://houston.craigslist.org/atq/d/irving-historic-local-porcelain-sign/7000684019.html,,2019-11-11,US,2019-11-21
Roofing and remodeling, Nov 11, &excats=134-40&min_price=5000001, Texas, Lubbock, For Sale-Wanted, General, https://lubbock.craigslist.org/for/d/lubbock-roofing-and-remodeling/7000455714.html,,2019-11-11,US,2019-11-21
Paying Cash for Magic the Gathering and Pokemon Cards, Nov 11, &excats=134-40&min_price=5000001, Massachusetts, Boston, For Sale-Wanted, Wanted, https://boston.craigslist.org/sob/wad/d/paying-cash-for-magic-the-gathering-and/7018318545.html,,2019-11-11,US,2019-11-21
Blantons  bourbon, Nov 11, &excats=134-40&min_price=5000001, Kentucky, Lexington, For Sale-Wanted, Collectibles, https://lexington.craigslist.org/clt/d/lexington-blantons-bourbon/7017881093.html,,2019-11-11,US,2019-11-21
Sports Cards, Nov 11, &excats=134-40&min_price=5000001, California, Gold Country, For Sale-Wanted, Collectibles, https://goldcountry.craigslist.org/clt/d/standard-sports-cards/7017893190.html,,2019-11-11,US,2019-11-21
We pay top dollar for Motorhome Fifth Wheel Travel Trailer, Nov 11, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, NA, https://sacramento.craigslist.org/trb/d/rio-linda-we-pay-top-dollar-for/7018176025.html,,2019-11-11,US,2019-11-21
LOW PRICE AUTO BOY REPAIRS, Nov 11, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, Wanted, https://sacramento.craigslist.org/wad/d/sacramento-low-price-auto-boy-repairs/7018172744.html,,2019-11-11,US,2019-11-21
1974  Pontiac  GTO  Barn Find, Nov 11, &excats=134-40&min_price=5000001, California, Stockton, For Sale-Wanted, Cars And Trucks, https://sfbay.craigslist.org/eby/cto/d/stockton-1974-pontiac-gto-barn-find/7018360746.html,Want,2019-11-11,US,2019-11-21
2016 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; LTZ w/1LZ, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2016-chevrolet-silverado-wd-crew/7018318067.html,,2019-11-11,US,2019-11-21
2014 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; High Country, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2014-chevrolet-silverado-wd-crew/7018317940.html,,2019-11-11,US,2019-11-21
2014 Chevrolet Silverado 1500 4WD Crew Cab 143.5&quot; LTZ w/1LZ, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2014-chevrolet-silverado-wd-crew/7018317834.html,,2019-11-11,US,2019-11-21
2017 Ram 1500 Night 4x2 Regular Cab 6&#39;4&quot; Box, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2017-ram-1500-night-4x2-regular/7018317711.html,,2019-11-11,US,2019-11-21
2015 Ram 1500 4WD Crew Cab 140.5&quot; Laramie, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2015-ram-wd-crew-cab-1405-laramie/7018317548.html,,2019-11-11,US,2019-11-21
2014 Ram 1500 4WD Quad Cab 140.5&quot; Lone Star, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2014-ram-wd-quad-cab-1405-lone/7018317419.html,,2019-11-11,US,2019-11-21
2013 Ram 1500 4WD Quad Cab 140.5&quot; Laramie, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2013-ram-wd-quad-cab-1405-laramie/7018317286.html,,2019-11-11,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; Lariat, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7018317140.html,,2019-11-11,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; Lariat, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7018317006.html,,2019-11-11,US,2019-11-21
2015 Ram 1500 4WD Quad Cab 140.5&quot; Sport, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2015-ram-wd-quad-cab-1405-sport/7018316844.html,,2019-11-11,US,2019-11-21
2017 Ram 1500 Night 4x4 Crew Cab 5&#39;7&quot; Box, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2017-ram-1500-night-4x4-crew-cab/7018316729.html,,2019-11-11,US,2019-11-21
2006 Toyota Tacoma Access 128&quot; V6 Auto 4WD, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2006-toyota-tacoma-access-128-v6/7018316594.html,,2019-11-11,US,2019-11-21
2011 Chevrolet Silverado 2500HD 2WD Crew Cab 167.7&quot; Work Truck, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2011-chevrolet-silverado-2500hd/7018316459.html,,2019-11-11,US,2019-11-21
2011 Ram Dakota 4WD Ext Cab Bighorn/Lonestar, Nov 11, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, Cars And by Dealer, https://wyoming.craigslist.org/ctd/d/denver-2011-ram-dakota-4wd-ext-cab/7018316333.html,,2019-11-11,US,2019-11-21
Military gear, Nov 11, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Sporting Goods, https://richmond.craigslist.org/spo/d/fort-lee-military-gear/7018322969.html,,2019-11-11,US,2019-11-21
