LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
5397528810,04/17/2021,0405,PPP,LARRY SIMMONS,280 Randolph St Apt D312,Savannah,GA,31401-2986,06/09/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31401-2986,GA-01,1.0,811121,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,21062.45,05/26/2022
4265688903,04/28/2021,0405,PPP,DIANA PERRY,2132 Bolling St,Savannah,GA,31404-2518,05/19/2022,Charged Off,36,100,13969.0,13969.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31404-2518,GA-01,1.0,561730,Unanswered,Unknown/NotStated,,13969.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Female Owned,Non-Veteran,,,
6339398804,04/19/2021,0405,PPS,TIJUANA MAINOR,1007A W Victory Dr,Savannah,GA,31405-1731,11/11/2021,Paid in Full,60,100,3428.0,3428.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-1731,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,3428.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,3439.93,08/26/2021
6502158901,05/02/2021,0405,PPP,MONIQUE BULLOCK,717 Bacon Rd,Hinesville,GA,31313-4505,11/11/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-4505,GA-01,1.0,448150,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20897.5,08/25/2021
4798038910,04/29/2021,0405,PPP,THELMA DEVERGER,1243 Crescent Heights Rd SE,Townsend,GA,31331-7216,10/11/2022,Paid in Full,60,100,3137.0,3137.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,N,Existing or more than 2 years old,Townsend,MCINTOSH,GA,31331-7216,GA-01,1.0,523910,Unanswered,Unknown/NotStated,,3137.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,3179.46,09/07/2022
6121128801,04/19/2021,0405,PPP,SHADESIA CHISHOLM,1449 Firefinder Ln,Hinesville,GA,31313-9175,11/06/2021,Paid in Full,60,100,6333.0,6333.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-9175,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,6333.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,6364.75,10/20/2021
1832958807,04/11/2021,0405,PPS,LION CONSULTING LLC,15 1/2 Tanglewood Rd,Saint Simons Island,GA,31522-1426,12/24/2021,Paid in Full,60,100,20832.0,20832.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Saint Simons Island,GLYNN,GA,31522-1426,GA-01,1.0,541613,Unanswered,Unknown/NotStated,,20832.0,,,,,,Limited  Liability Company(LLC),529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20955.28,11/16/2021
8620178809,04/22/2021,0405,PPP,LATEISHA BROWN,5 Rockwood Ct,Pooler,GA,31322-9315,12/24/2021,Paid in Full,60,100,19032.0,19032.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Pooler,CHATHAM,GA,31322-9315,GA-01,1.0,484110,Unanswered,Unknown/NotStated,,19032.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,19138.89,11/16/2021
3942538908,04/28/2021,0405,PPP,JUSTO GUERRA,121 Aberfeldy St,Port Wentworth,GA,31407-1607,11/06/2021,Paid in Full,60,100,15739.0,15739.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Port Wentworth,CHATHAM,GA,31407-1607,GA-01,1.0,532120,Unanswered,Unknown/NotStated,,15739.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,15811.01,10/20/2021
8988558803,04/23/2021,0405,PPP,JOHANNA GONZALEZ,285 Park Ave,Pooler,GA,31322-2195,02/08/2022,Paid in Full,60,100,3781.0,3781.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Pooler,CHATHAM,GA,31322-2195,GA-01,1.0,492110,Unanswered,Unknown/NotStated,,3781.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,3808.24,01/13/2022
2134708908,04/26/2021,0405,PPP,LAQUANNA ROBERTS,830 S Satilla St,Kingsland,GA,31548-5106,01/22/2022,Paid in Full,60,100,1668.0,1668.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,N,Existing or more than 2 years old,Kingsland,CAMDEN,GA,31548-5106,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,1668.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,1678.56,12/16/2021
3880538803,04/15/2021,0405,PPP,SHAKYRIE FLUDD,220 E Henry St Apt C,Savannah,GA,31401-6971,11/11/2021,Paid in Full,60,100,2292.0,2292.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31401-6971,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,2292.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,2300.23,08/26/2021
4096508904,04/28/2021,0405,PPS,TIFFANY MILHOUSE,1625 Kings Way,Savannah,GA,31406-6213,02/14/2023,Paid in Full,60,100,1853.0,1853.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31406-6213,GA-01,1.0,561720,Unanswered,Unknown/NotStated,,1853.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Female Owned,Veteran,,1884.42,01/11/2023
4187098907,04/28/2021,0405,PPP,RONALD ROUNDTREE,221 Executive Cir,Savannah,GA,31406-4536,05/19/2022,Charged Off,35,100,750.0,750.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31406-4536,GA-01,1.0,323113,Unanswered,Unknown/NotStated,,750.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,,
7448468805,04/21/2021,0405,PPP,ROBERT SIMS,646 Lee Rd,Hinesville,GA,31313-4810,08/18/2022,Charged Off,33,100,3125.0,3125.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-4810,GA-01,1.0,813920,Unanswered,Unknown/NotStated,,3125.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Male Owned,Unanswered,,,
5781528902,04/30/2021,0405,PPP,YOLANDA FOUNTAIN,1403 Charlton St,Waycross,GA,31501-7121,02/08/2022,Paid in Full,60,100,1896.0,1896.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Waycross,WARE,GA,31501-7121,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,1896.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,1909.87,01/25/2022
3849828907,04/28/2021,0405,PPP,SEKEA WASHINGTON,1808 Northgate Dr,Savannah,GA,31404-4301,05/19/2022,Charged Off,35,100,10882.0,10882.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31404-4301,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,10882.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
8575178907,05/11/2021,0405,PPS,JONATHAN NEAL,944 Waterford Landing Rd,Richmond Hill,GA,31324-7200,01/11/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,N,Existing or more than 2 years old,Richmond Hill,BRYAN,GA,31324-7200,GA-01,1.0,541921,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,20964.85,01/03/2022
8091638809,04/22/2021,0405,PPS,EBONY PINKNEY,2641 Cate St,Brunswick,GA,31520-3527,11/11/2021,Paid in Full,60,100,2895.0,2895.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Brunswick,GLYNN,GA,31520-3527,GA-01,1.0,448140,Unanswered,Unknown/NotStated,,2895.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,2904.84,08/26/2021
3551328907,04/28/2021,0405,PPP,JASPER WHITE,102 Amber Mill Cir,Brunswick,GA,31525-3506,10/15/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Brunswick,GLYNN,GA,31525-3506,GA-01,1.0,812111,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20907.2,09/14/2021
7280648904,05/07/2021,0405,PPS,ELEXUS JONES,230 Robert Hunter Cir,Jesup,GA,31545-1822,11/06/2021,Paid in Full,60,100,5280.0,5280.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,Y,N,Existing or more than 2 years old,Jesup,WAYNE,GA,31545-1822,GA-01,1.0,812990,Unanswered,Unknown/NotStated,,5280.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,5303.58,10/19/2021
8601998900,05/11/2021,0405,PPS,SHANTRICE MCMILLAN,1519 Heron St,Savannah,GA,31415-3170,11/06/2021,Paid in Full,60,100,2359.0,2359.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31415-3170,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,2359.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,2368.95,10/19/2021
3625418805,04/15/2021,0405,PPS,DONALD SMITH,601 Tupelo Trl,Hinesville,GA,31313-3418,01/22/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-3418,GA-01,1.0,453998,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20971.13,12/14/2021
6017548809,04/19/2021,0405,PPP,ALFONSO HART,121 Shangri La Ave,Brunswick,GA,31525-1960,02/08/2022,Paid in Full,60,100,11861.0,11861.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Brunswick,GLYNN,GA,31525-1960,GA-01,1.0,722320,Unanswered,Unknown/NotStated,,11861.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,11947.76,01/13/2022
5458588909,04/30/2021,0405,PPP,JOSHUA WESTON,1600 Dunlevie Rd Lot 65,Allenhurst,GA,31301-2643,05/19/2022,Charged Off,35,100,1586.0,1586.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Allenhurst,LIBERTY,GA,31301-2643,GA-01,1.0,711130,Unanswered,Unknown/NotStated,,1586.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
5777138802,04/18/2021,0405,PPP,TOMORROW AUSTIN,608 1/2 W 48th St,Savannah,GA,31405-1970,10/15/2021,Paid in Full,60,100,8052.0,8052.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-1970,GA-01,1.0,448130,Unanswered,Unknown/NotStated,,8052.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,8086.19,09/22/2021
8962798807,04/23/2021,0405,PPP,ARDELIA BURSE,1003 Glenmore Ave,Waycross,GA,31503-2422,01/11/2022,Paid in Full,60,100,18192.0,18192.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Waycross,WARE,GA,31503-2422,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,18192.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,18309.62,12/21/2021
4158108909,04/28/2021,0405,PPP,ANNIE GORE,5970 Main Street,Argyle,GA,31623,11/11/2021,Paid in Full,60,100,11496.0,11496.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,Y,N,Existing or more than 2 years old,Argyle,CLINCH,GA,31623,GA-01,1.0,315190,Unanswered,Unknown/NotStated,,11496.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,11532.54,08/26/2021
3640688901,04/28/2021,0405,PPP,THOMAS JONES,1870 Black Rd SE,Darien,GA,31305-3216,05/19/2022,Charged Off,35,100,12715.0,12715.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,N,Existing or more than 2 years old,Darien,MCINTOSH,GA,31305-3216,GA-01,1.0,484122,Unanswered,Unknown/NotStated,,12715.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Male Owned,Veteran,,,
7803908910,05/07/2021,0405,PPP,DEANDREA BRIGHT,212 W 59th St,Savannah,GA,31405-4045,05/19/2022,Charged Off,35,100,20458.0,20458.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-4045,GA-01,1.0,722320,Unanswered,Unknown/NotStated,,20458.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
3368938904,04/28/2021,0405,PPS,JULIDRA MCKELVIN,812 Morton Ave,Waycross,GA,31501-2023,01/21/2022,Paid in Full,60,100,20002.0,20002.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Waycross,WARE,GA,31501-2023,GA-01,1.0,611691,Black or African American,Not Hispanic or Latino,,20002.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Female Owned,Non-Veteran,,20125.85,12/14/2021
5577408806,04/18/2021,0405,PPP,ANTWAN DANIELS,2 Mirror Lank Dr,Port Wentworth,GA,31407,11/06/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Port Wentworth,CHATHAM,GA,31407,GA-01,1.0,561730,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20937.45,10/20/2021
9263198810,04/23/2021,0405,PPP,CHRISTOPHER DAVIS JR,101 Southern Pines Dr,Fort Stewart,GA,31315-1798,,Exemption 4,42,100,15833.0,15833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Fort Stewart,LIBERTY,GA,31315-1798,GA-01,1.0,812111,Unanswered,Unknown/NotStated,,15833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
3967088802,04/15/2021,0405,PPP,GEORGE TAYLOR JR,3202 Argyle St,Savannah,GA,31405-1810,11/06/2021,Paid in Full,60,100,4047.0,4047.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-1810,GA-01,1.0,561730,Unanswered,Unknown/NotStated,,4047.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,4067.73,10/20/2021
4342488907,04/28/2021,0405,PPP,EUGENE BLAKE,508 Vinson Ave,Savannah,GA,31404-1849,01/11/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31404-1849,GA-01,1.0,236220,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20967.13,12/22/2021
5765468908,04/30/2021,0405,PPS,BERNARD JAMES,10875 Abercorn St,Savannah,GA,31419-1830,10/15/2021,Paid in Full,60,100,13242.0,13242.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31419-1830,GA-01,1.0,484121,Unanswered,Unknown/NotStated,,13242.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,13293.15,09/22/2021
9352028709,04/08/2021,0405,PPP,MANI REDINBURG,2617 Osprey Point Cir,Pooler,GA,31322-2174,07/14/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Pooler,CHATHAM,GA,31322-2174,GA-01,1.0,812112,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,21081.85,06/23/2022
2801748805,04/13/2021,0405,PPP,SARAH WATTS,1409 Largo Dr,Savannah,GA,31419,04/13/2022,Charged Off,36,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31419,GA-01,1.0,541213,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
3693688905,04/28/2021,0405,PPS,ROBERT CARTER,1854 Talmadge Rd,Allenhurst,GA,31301-3202,10/15/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Allenhurst,LIBERTY,GA,31301-3202,GA-01,1.0,561730,Black or African American,Not Hispanic or Latino,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,20912.91,09/22/2021
3929268905,04/28/2021,0405,PPP,MAQESHIA JONES,6301 chief of love Rd apt h5 Savannah Ga 31419,Savannah,GA,31419,08/10/2023,Charged Off,32,100,1046.0,1046.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31419,GA-01,1.0,448120,Unanswered,Unknown/NotStated,,1046.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
5705658904,04/30/2021,0405,PPS,JANNA COKER,26 E 61st St,Savannah,GA,31405-4116,11/11/2021,Paid in Full,60,100,2093.0,2093.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-4116,GA-01,1.0,621340,Unanswered,Unknown/NotStated,,2093.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,2098.56,08/11/2021
5695628901,04/30/2021,0405,PPP,VERNON CAMPBELL,172 Wilmington Island Rd Unit A,Savannah,GA,31410-3865,12/24/2021,Paid in Full,60,100,6924.0,6924.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31410-3865,GA-01,1.0,114112,Unanswered,Unknown/NotStated,,6924.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,6961.37,11/16/2021
1947418907,04/26/2021,0405,PPP,JESSICA FLEMING,133 Raulerson Cir,Folkston,GA,31537-9373,07/08/2023,Charged Off,33,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,Y,N,Existing or more than 2 years old,Folkston,CHARLTON,GA,31537-9373,GA-01,1.0,485310,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Female Owned,Non-Veteran,,,
9388018806,04/23/2021,0405,PPP,SHANESHA SALLINS,110 Silver Bluff Cir,Brunswick,GA,31523-8411,12/24/2021,Paid in Full,60,100,4887.0,4887.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Brunswick,GLYNN,GA,31523-8411,GA-01,1.0,492110,Unanswered,Unknown/NotStated,,4887.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,4915.79,11/29/2021
5358758904,04/30/2021,0405,PPS,ALBERT PARKER,2343 US Highway 80,Bloomingdale,GA,31302-4110,12/24/2021,Paid in Full,60,100,4541.0,4541.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,N,Existing or more than 2 years old,Bloomingdale,EFFINGHAM,GA,31302-4110,GA-01,1.0,811118,White,Not Hispanic or Latino,,4541.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,4565.14,11/16/2021
6460378800,04/19/2021,0405,PPP,WOONG LEE,1440 Airport Rd,Hinesville,GA,31313-9401,11/06/2021,Paid in Full,60,100,3961.0,3961.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-9401,GA-01,1.0,238320,Unanswered,Unknown/NotStated,,3961.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,3981.62,10/27/2021
4084108905,04/28/2021,0405,PPS,CONSUELO OLIVER,2601 Townsend St,Brunswick,GA,31520-3549,03/10/2022,Paid in Full,60,100,16606.0,16606.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Brunswick,GLYNN,GA,31520-3549,GA-01,1.0,722320,Unanswered,Unknown/NotStated,,16606.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,16734.75,02/09/2022
6523348909,05/02/2021,0405,PPP,SIERRA GIBBS,6 Alpine Dr,Savannah,GA,31405-6841,01/11/2022,Paid in Full,60,100,5148.0,5148.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Y,Existing or more than 2 years old,Savannah,CHATHAM,GA,31405-6841,GA-01,1.0,492110,Unanswered,Unknown/NotStated,,5148.0,,,,,,Independent Contractors,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,5178.75,12/08/2021
1470468902,04/26/2021,0405,PPP,ALEXIYA FOLSON,5801 Altama Ave Apt 3E,Brunswick,GA,31525-1836,07/08/2023,Charged Off,33,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,Brunswick,GLYNN,GA,31525-1836,GA-01,1.0,532411,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
6668998906,05/02/2021,0405,PPP,RALPH DUPRIEST,3392 Arnall Dr,Allenhurst,GA,31301-5312,08/10/2023,Charged Off,33,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,Y,N,Existing or more than 2 years old,Allenhurst,LONG,GA,31301-5312,GA-01,1.0,561730,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
2854579007,05/18/2021,0405,PPS,JAQUAN FAITELE,7 Merrydell Dr,Savannah,GA,31419-2901,08/10/2023,Charged Off,33,100,20833.0,20833.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Savannah,CHATHAM,GA,31419-2901,GA-01,1.0,541410,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,,
7266818900,05/07/2021,0405,PPS,INDIA JEFFERSON,550 2nd St,Hinesville,GA,31313-4307,10/15/2021,Paid in Full,60,100,16949.0,16949.0,0.0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hinesville,LIBERTY,GA,31313-4307,GA-01,1.0,722320,Unanswered,Unknown/NotStated,,16949.0,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Female Owned,Veteran,,17015.4,09/29/2021
